ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
254239.0,Quatre Bras 1815: Last Eagles,2019.0,2,4,600,14,100,8.15,5905,3.43,392.0,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
180204.0,1857,2015.0,3,6,240,0,116,7.41,5906,3.2,177.0,"Network and Route Building, Stock Holding, Tile Placement",
241796.0,Nut So Fast,2018.0,3,6,20,8,256,6.86,5907,1.0,447.0,Pattern Recognition,
248928.0,The White Tribe: Rhodesia's War 1966-1980,2018.0,1,1,180,12,90,8.35,5910,3.17,244.0,"Area Majority / Influence, Area Movement, Chit-Pull System, Dice Rolling, Movement Points, Simulation, Solo / Solitaire Game",Wargames
9132.0,18C2C: Manifest Destiny,2003.0,2,6,600,14,118,7.5,5911,4.18,118.0,"Network and Route Building, Stock Holding, Tile Placement",Strategy Games
6642.0,Western Front Tank Leader,1987.0,2,2,240,12,197,6.81,5912,3.1,666.0,"Campaign / Battle Card Driven, Dice Rolling, Events, Grid Movement, Hexagon Grid, Modular Board, Scenario / Mission / Campaign Game, Simulation",Wargames
5394.0,"Kolin: Frederick's First Defeat - June 18, 1757",1994.0,1,2,360,12,114,7.77,5913,3.95,408.0,Hexagon Grid,Wargames
34098.0,Guelphs and Ghibellines,2009.0,2,2,240,0,102,7.8,5914,2.68,319.0,"Hexagon Grid, Simulation",Wargames
282776.0,Tumble Town,2021.0,1,4,45,8,139,7.34,5915,1.86,626.0,"Contracts, Dice Rolling, End Game Bonuses, Pattern Building, Scenario / Mission / Campaign Game, Set Collection, Solo / Solitaire Game, Variable Player Powers",
37257.0,The Uncharted Seas,2008.0,2,4,90,12,164,7.03,5916,2.82,324.0,"Critical Hits and Failures, Dice Rolling, Hand Management, Simulation, Variable Player Powers",Wargames
207230.0,"Thunder in the Ozarks: Battle for Pea Ridge, March 1862",2016.0,2,2,1500,0,103,8.16,5917,3.5,436.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid",Wargames
254936.0,Frontier Wars,2019.0,2,4,120,12,156,7.84,5918,2.67,377.0,"Area Majority / Influence, Campaign / Battle Card Driven, Modular Board, Simulation, Variable Player Powers",
7634.0,Western Desert,1982.0,2,2,180,0,134,7.42,5919,3.82,503.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
113567.0,Mediterranean Empires,2015.0,2,8,240,10,144,7.18,5920,2.75,211.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement","Strategy Games, Wargames"
1329.0,Hyle,1979.0,2,2,45,10,190,6.84,5921,2.86,333.0,"Grid Movement, Pattern Building, Tile Placement, Variable Player Powers",Abstract Games
67693.0,Offerings,2010.0,3,5,60,10,273,6.41,5922,2.83,344.0,Auction/Bidding,Strategy Games
507.0,Cartel,1973.0,2,4,90,10,171,6.96,5923,2.25,271.0,"Auction/Bidding, Set Collection","Family Games, Strategy Games"
128938.0,Pack of Heroes,2014.0,2,2,20,10,324,6.32,5924,2.0,834.0,"Card Drafting, Hand Management, Variable Player Powers","Family Games, Thematic Games"
174064.0,Stratego Waterloo,2015.0,2,2,120,12,157,7.56,5925,2.67,455.0,"Grid Movement, Memory, Secret Unit Deployment",Strategy Games
12141.0,This Terrible Sound,2000.0,2,4,120,12,103,7.81,5926,3.93,459.0,Hexagon Grid,Wargames
7483.0,Schatz der Drachen,2003.0,2,5,20,5,218,6.64,5927,1.2,407.0,"Memory, Set Collection",Children's Games
2938.0,Zatre,1990.0,2,6,45,8,294,6.42,5928,2.04,547.0,Tile Placement,Abstract Games
253470.0,Greedy Kingdoms,2018.0,2,2,20,10,165,6.99,5929,1.5,501.0,"Betting and Bluffing, Secret Unit Deployment, Set Collection, Simultaneous Action Selection",
276633.0,Rossio,2020.0,1,4,45,8,115,7.78,5930,1.75,288.0,"Area Majority / Influence, Hand Management, Modular Board, Pattern Building, Pattern Recognition, Tile Placement",
220975.0,History Maker Golf,2017.0,1,4,180,12,94,8.69,5931,2.5,145.0,"Dice Rolling, Simulation",
174260.0,Waste Knights,2015.0,2,4,240,16,252,6.68,5932,3.64,553.0,"Card Drafting, Dice Rolling, Modular Board, Role Playing, Variable Player Powers","Strategy Games, Thematic Games"
160606.0,Day of Days: The Invasion of Normandy 1944,2015.0,2,8,2160,12,133,7.45,5933,2.69,668.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
440.0,Zoff in Buffalo,1998.0,2,5,45,12,288,6.4,5934,2.03,312.0,Simultaneous Action Selection,
169146.0,Stone Garden,2014.0,2,4,75,10,208,6.75,5935,2.8,310.0,"Pattern Building, Tile Placement","Family Games, Thematic Games"
252163.0,Shardhunters,2019.0,1,4,20,12,233,7.56,5936,1.44,447.0,"Hand Management, Push Your Luck, Solo / Solitaire Game, Trick-taking",
266188.0,Seven Bridges,2020.0,1,6,90,10,117,7.97,5937,2.4,327.0,"Dice Rolling, Line Drawing, Network and Route Building, Paper-and-Pencil",
236370.0,Blood Red Skies: Battle of Britain,2017.0,2,2,60,12,161,7.41,5939,2.64,394.0,"Action Points, Campaign / Battle Card Driven, Dice Rolling, Movement Template, Simulation, Variable Player Powers",Wargames
99097.0,Food Fight,2011.0,2,6,30,13,711,6.05,5940,1.73,1356.0,"Card Drafting, Hand Management","Family Games, Strategy Games"
192827.0,RUM,2017.0,2,4,20,10,302,6.4,5941,1.5,1603.0,"Area Majority / Influence, Hand Management, Push Your Luck, Set Collection, Take That",
232201.0,Planetoid,2019.0,1,4,40,6,157,7.18,5942,2.0,475.0,"Memory, Tile Placement",
26162.0,Claim It!,2006.0,2,5,40,8,396,6.2,5943,1.47,461.0,"Area Majority / Influence, Dice Rolling, Push Your Luck","Abstract Games, Family Games"
1371.0,Mustangs,1991.0,2,4,150,12,249,6.55,5944,2.28,603.0,"Dice Rolling, Grid Movement, Hexagon Grid, Impulse Movement, Simulation, Simultaneous Action Selection, Three Dimensional Movement",Wargames
298635.0,Alice's Garden,2020.0,1,4,45,8,138,7.52,5945,1.33,227.0,Tile Placement,
142503.0,One Night Werewolf,2012.0,3,7,10,10,485,6.14,5946,1.19,898.0,"Hidden Roles, Team-Based Game, Traitor Game, Variable Player Powers, Voting",Party Games
147171.0,Soccer City,2013.0,2,2,180,10,167,7.27,5947,2.42,330.0,"Grid Movement, Hand Management, Simultaneous Action Selection","Strategy Games, Thematic Games"
158742.0,Yardmaster Express,2014.0,2,5,10,6,1187,5.82,5948,1.07,2386.0,"Card Drafting, Set Collection",Family Games
128204.0,Ars Victor,2013.0,2,2,60,13,156,7.3,5949,2.37,457.0,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid, Modular Board",Wargames
22948.0,Munchkin Impossible,2006.0,3,6,120,10,1102,5.96,5950,1.83,2721.0,"Dice Rolling, Trading, Variable Player Powers",
44890.0,"Picket Duty: Kamikaze Attacks against U.S. Destroyers - Okinawa, 1945",2013.0,1,1,480,0,161,7.15,5951,2.74,623.0,Solo / Solitaire Game,Wargames
224907.0,Super Mario: Level Up! Board Game,2017.0,3,6,30,8,344,6.36,5952,1.29,878.0,Voting,
229599.0,Time Arena,2017.0,2,4,10,10,223,6.79,5953,2.13,456.0,"Dice Rolling, Grid Movement",
4228.0,1918: Storm in the West,1992.0,2,2,240,12,189,6.81,5954,2.76,617.0,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table",Wargames
18931.0,Emira,2006.0,3,5,100,12,768,5.95,5955,2.82,1690.0,"Auction/Bidding, Set Collection, Variable Player Powers",Strategy Games
155636.0,Level 7 \91\Invasion\93\,2014.0,3,5,240,14,192,6.8,5956,3.46,741.0,"Area Majority / Influence, Cooperative Game, Dice Rolling, Trading","Strategy Games, Thematic Games"
251442.0,Liberation,2018.0,2,2,30,12,165,7.06,5957,2.33,807.0,"Hand Management, Take That, Variable Player Powers",
183150.0,Morocco,2016.0,2,5,45,13,214,6.67,5958,2.38,479.0,"Area Majority / Influence, Tile Placement",
105024.0,Israeli Air Force Leader,2017.0,1,1,60,12,110,7.99,5959,2.17,435.0,"Area Movement, Card Drafting, Chit-Pull System, Dice Rolling, Simulation",Wargames
106753.0,Ooga Booga,2011.0,3,6,10,7,792,5.95,5960,1.03,1373.0,"Acting, Memory",Party Games
286830.0,Tajuto,2019.0,2,4,60,10,234,6.73,5961,2.13,372.0,"Action Points, Betting and Bluffing, Push Your Luck","Family Games, Strategy Games"
54221.0,Push Fight,2008.0,2,2,15,6,135,7.5,5962,2.63,198.0,"Area Movement, Slide/Push",Abstract Games
102835.0,Lost Temple,2011.0,2,8,40,10,895,5.89,5963,1.74,1647.0,"Card Drafting, Variable Phase Order",Family Games
7844.0,"Operation Typhoon: The German Assault on Moscow, 1941",1978.0,2,2,1500,12,148,7.29,5964,3.63,437.0,"Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames
174926.0,Wizards of the Wild: Deluxe Edition,2015.0,2,4,45,10,156,6.96,5965,2.1,360.0,"Card Drafting, Dice Rolling",
272599.0,Deadly Doodles,2019.0,1,4,30,8,191,6.78,5966,1.5,518.0,Paper-and-Pencil,
144607.0,Bitter Woods: Designer Edition,2014.0,0,2,480,0,105,7.99,5967,3.0,464.0,"Dice Rolling, Hexagon Grid",Wargames
244333.0,Once Upon a Castle,2018.0,2,4,20,6,198,6.72,5968,1.5,500.0,"Dice Rolling, Paper-and-Pencil","Children's Games, Family Games"
183264.0,Spookies,2015.0,2,5,30,8,423,6.18,5969,1.27,766.0,"Dice Rolling, Push Your Luck",Family Games
137141.0,Batman Miniature Game,2012.0,2,2,60,12,119,7.89,5970,3.73,257.0,"Action Points, Dice Rolling, Variable Player Powers",
128137.0,Damage Report,2014.0,2,6,45,10,284,6.47,5971,2.6,667.0,"Action Timer, Cooperative Game, Modular Board, Pick-up and Deliver, Simultaneous Action Selection, Variable Player Powers",
140524.0,The Daedalus Sentence,2016.0,1,4,60,10,217,6.71,5972,2.0,540.0,"Action Points, Cooperative Game, Hand Management, Simultaneous Action Selection",
26138.0,Dungeon Twister Collectors Box,2006.0,2,2,45,11,105,7.72,5973,3.1,222.0,"Action Points, Hand Management, Modular Board, Secret Unit Deployment, Tile Placement, Variable Player Powers",
3339.0,Diceland: Deep White Sea,2002.0,2,5,20,10,276,6.43,5974,1.92,535.0,"Dice Rolling, Variable Player Powers",Thematic Games
156719.0,Dino Race,2014.0,2,4,30,8,469,6.13,5975,1.44,803.0,"Hand Management, Take That","Children's Games, Family Games"
2090.0,Stalingrad Pocket,1992.0,2,2,120,15,190,6.81,5976,2.77,584.0,Hexagon Grid,Wargames
106113.0,Manoeuvre: Distant Lands,2017.0,2,2,60,10,87,8.06,5977,2.5,482.0,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Square Grid, Variable Player Powers",Wargames
1145.0,City of Chaos,1996.0,1,6,300,12,210,6.84,5978,2.74,356.0,"Modular Board, Role Playing, Storytelling, Tile Placement, Variable Player Powers",Thematic Games
6767.0,Attack Vector: Tactical,2004.0,2,8,240,12,167,7.29,5979,4.07,365.0,"Hexagon Grid, Impulse Movement, Resource to Move, Simulation, Three Dimensional Movement",Wargames
220730.0,The Scarlet Pimpernel,2019.0,2,6,90,12,175,6.89,5980,2.43,446.0,"Area Majority / Influence, Area Movement, Contracts, Network and Route Building, Variable Player Powers, Worker Placement",
220547.0,Sparkle*Kitty,2017.0,3,8,20,6,366,6.38,5981,1.0,1044.0,"Hand Management, Pattern Recognition",
1380.0,Jockey,1973.0,2,6,45,12,330,6.33,5982,1.48,658.0,"Betting and Bluffing, Grid Movement, Hand Management, Paper-and-Pencil","Family Games, Strategy Games"
79282.0,Era of Inventions,2010.0,3,5,90,12,568,6.04,5983,2.93,740.0,Worker Placement,Strategy Games
224303.0,Pocket Landship: Free Trial Version,2017.0,1,1,20,10,160,7.15,5984,1.47,327.0,"Dice Rolling, Solo / Solitaire Game",
75782.0,The Phantom League,2010.0,2,6,90,12,285,6.44,5985,3.22,551.0,"Modular Board, Pick-up and Deliver, Trading",Thematic Games
160853.0,Stuff and Nonsense,2015.0,2,6,60,12,284,6.43,5986,1.43,847.0,Set Collection,Thematic Games
195454.0,Nut,2017.0,2,3,15,10,231,6.56,5987,1.2,1227.0,"Pattern Building, Set Collection, Tile Placement",
7755.0,Victory in Normandy,1992.0,1,2,300,14,151,7.18,5988,2.39,389.0,"Dice Rolling, Grid Movement, Hexagon Grid, Minimap Resolution, Movement Points, Simulation, Solo / Solitaire Game, Variable Set-up",Wargames
988.0,Zapp Zerapp,2000.0,2,4,30,7,437,6.12,5989,1.31,733.0,Point to Point Movement,Children's Games
154125.0,Pocket Battles: Confederacy vs Union,2014.0,2,2,30,13,194,6.86,5990,2.09,669.0,"Area Movement, Dice Rolling",Wargames
135840.0,Napoleon at Leipzig (Fifth Edition),2013.0,1,3,840,0,106,7.97,5991,3.5,466.0,"Dice Rolling, Hexagon Grid",Wargames
1525.0,Dixie: Bull Run,1994.0,2,2,60,12,368,6.25,5992,2.05,719.0,"Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Secret Unit Deployment","Customizable Games, Wargames"
1713.0,Maharaja,1994.0,3,5,240,8,450,6.14,5993,2.8,1080.0,"Area Majority / Influence, Area Movement, Dice Rolling, Paper-and-Pencil, Variable Player Powers","Strategy Games, Wargames"
178153.0,100 Swords: The Red Dragon's Dungeon,2016.0,1,2,25,13,239,6.67,5994,1.38,688.0,"Deck Bag and Pool Building, Hand Management",
141419.0,Koi Pond: A Coy Card Game,2013.0,2,4,20,10,192,6.79,5995,1.89,451.0,"Card Drafting, Hand Management, Set Collection",
232090.0,Doodle Rush,2017.0,3,6,15,10,217,6.61,5997,1.33,316.0,"Elapsed Real Time Ending, Real-Time",
68188.0,Levée en Masse: The Wars of the French Revolution,2010.0,1,1,30,13,261,6.84,5998,1.8,408.0,"Action Points, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Solo / Solitaire Game",Wargames
207487.0,Freak Shop,2016.0,2,5,30,8,249,6.54,5999,1.25,368.0,"Set Collection, Trading",
177248.0,Saga of the Northmen,2016.0,2,4,40,12,140,7.34,6000,2.42,369.0,"Area Majority / Influence, Card Drafting, Force Commitment, Hand Management, Turn Order: Progressive",Strategy Games
229543.0,Sakura,2017.0,2,6,45,10,412,6.21,6001,1.5,841.0,"Hand Management, Take That",
33172.0,Monastery,2008.0,2,4,60,14,358,6.28,6002,2.84,529.0,Tile Placement,Strategy Games
262941.0,Dominant Species: Marine,2021.0,2,4,150,14,75,8.51,6004,3.89,537.0,"Area Majority / Influence, Card Drafting, Grid Movement, Modular Board, Tile Placement, Variable Phase Order, Worker Placement",
251433.0,Yokai Septet,2018.0,3,4,45,10,132,7.24,6005,2.0,309.0,"Team-Based Game, Trick-taking",
57759.0,Filipino Fruit Market,2009.0,3,5,30,10,247,6.45,6006,1.89,348.0,Trick-taking,"Family Games, Strategy Games"
11432.0,Harpoon 4: Modern Tactical Naval Warfare,1997.0,2,8,150,12,146,7.41,6007,4.38,459.0,"Dice Rolling, Paper-and-Pencil, Simulation",Wargames
7215.0,"To the Green Fields Beyond: The Battle of Cambrai, 1917",1978.0,2,2,240,12,142,7.29,6008,3.69,625.0,"Dice Rolling, Hexagon Grid, Moving Multiple Units, Scenario / Mission / Campaign Game, Simulation, Turn Order: Progressive, Zone of Control",Wargames
253679.0,Festo!,2018.0,2,5,60,8,204,6.72,6009,2.2,368.0,"Action Queue, Area Majority / Influence, Push Your Luck, Worker Placement",
76207.0,Blockade Runner,2010.0,2,6,90,12,237,6.65,6010,2.44,361.0,"Auction/Bidding, Pick-up and Deliver, Variable Phase Order","Strategy Games, Thematic Games"
7109.0,Fifth Corps: The Soviet Breakthrough at Fulda,1980.0,2,2,120,12,189,6.93,6011,3.23,815.0,Hexagon Grid,Wargames
255658.0,Talisman: Legendary Tales,2018.0,1,6,40,14,276,6.49,6012,1.25,803.0,"Cooperative Game, Deck Bag and Pool Building, Variable Player Powers",
4831.0,NFL Strategy,1970.0,2,2,150,10,210,6.82,6013,2.24,413.0,Simultaneous Action Selection,
3341.0,Burn Rate,2002.0,2,4,45,13,622,6.04,6014,1.59,870.0,"Card Drafting, Hand Management, Take That","Party Games, Strategy Games"
18946.0,Just Desserts,2015.0,2,5,25,8,872,5.94,6015,1.36,1691.0,Set Collection,Family Games
177014.0,Giga-Robo!,2020.0,2,6,90,14,108,8.71,6016,3.5,239.0,"Dice Rolling, Grid Movement, Hand Management, Modular Board, Take That, Variable Player Powers",
252479.0,Penny Lane,2019.0,2,5,30,14,201,6.76,6017,1.5,614.0,Worker Placement,
286145.0,Walking in Provence,2019.0,2,5,30,8,176,6.94,6018,1.67,272.0,"Card Drafting, Pattern Building, Tile Placement",
108665.0,Zpocalypse,2013.0,1,4,100,13,615,6.07,6019,3.37,1714.0,"Card Drafting, Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Role Playing, Tile Placement, Variable Player Powers","Strategy Games, Thematic Games"
4928.0,Clue: 50th Anniversary Edition,1999.0,3,6,60,8,466,6.25,6020,1.66,1127.0,Roll / Spin and Move,Family Games
15274.0,La Bataille de la Moscowa,1975.0,2,2,1000,16,116,7.81,6021,3.8,381.0,Hexagon Grid,Wargames
2422.0,Bismarck,1962.0,2,2,120,12,320,6.4,6022,2.9,766.0,"Dice Rolling, Grid Movement, Hidden Movement, Minimap Resolution, Paper-and-Pencil, Secret Unit Deployment, Simulation, Square Grid",Wargames
127134.0,Baobab,2012.0,2,4,20,6,406,6.19,6023,1.19,725.0,Hand Management,
18115.0,Four Lost Battles,2005.0,1,2,240,12,125,7.43,6024,3.13,385.0,"Campaign / Battle Card Driven, Hexagon Grid, Simulation",Wargames
4201.0,GD '40,1993.0,2,2,360,12,158,7.12,6025,3.5,574.0,"Dice Rolling, Hexagon Grid, Line of Sight, Simulation",Wargames
230275.0,Who Should We Eat?,2017.0,4,10,30,14,251,6.59,6026,1.6,465.0,"Cooperative Game, Hand Management, Simultaneous Action Selection, Variable Player Powers, Voting",
119464.0,Tier auf Tier: Jetzt geht's rund!,2012.0,2,4,15,5,234,6.52,6027,1.2,543.0,Stacking and Balancing,Children's Games
38471.0,Corps Command: Dawn's Early Light,2010.0,2,2,240,12,138,7.28,6028,2.13,333.0,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames
5941.0,Mermaid Rain,2003.0,3,6,45,10,392,6.22,6029,2.2,962.0,"Hand Management, Set Collection, Tile Placement","Family Games, Strategy Games"
105023.0,Fleet Commander: Nimitz - The WWII Pacific Ocean Solitaire Strategy Game,2014.0,1,1,180,0,217,6.85,6030,2.62,875.0,"Area Movement, Dice Rolling",Wargames
169366.0,Waterloo 200,2015.0,1,3,120,14,100,8.08,6031,2.71,288.0,"Area Movement, Area-Impulse, Memory",Wargames
151251.0,Castle Crush!,2013.0,1,4,15,8,215,6.58,6032,1.47,248.0,Pattern Building,
119804.0,Empire Express,2012.0,2,4,90,10,205,6.7,6033,2.0,575.0,"Crayon Rail System, Network and Route Building, Pick-up and Deliver",
29198.0,Inn-Fighting,2007.0,3,6,30,12,1025,5.92,6035,1.54,1995.0,"Dice Rolling, Variable Player Powers",Thematic Games
46669.0,1914: Offensive à outrance,2013.0,2,4,17280,0,108,7.98,6037,4.07,661.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
104575.0,Steam Torpedo: First Contact,2011.0,2,2,40,13,415,6.23,6038,2.43,1457.0,"Modular Board, Variable Player Powers, Worker Placement",Strategy Games
199357.0,By Order of the Queen,2017.0,2,4,120,10,283,6.67,6039,2.6,788.0,"Cooperative Game, Dice Rolling",
3110.0,Dragon Rage,1982.0,2,2,120,12,178,6.83,6040,2.71,625.0,"Dice Rolling, Hexagon Grid, Scenario / Mission / Campaign Game","Strategy Games, Wargames"
150014.0,Pixel Glory,2014.0,2,4,25,14,387,6.65,6041,1.89,1059.0,"Auction/Bidding, Deck Bag and Pool Building, Rock-Paper-Scissors",
793.0,Yahtzee Deluxe Poker,1994.0,2,6,20,12,532,6.05,6042,1.32,1194.0,"Auction/Bidding, Betting and Bluffing, Dice Rolling, Push Your Luck",Party Games
157779.0,Barragoon,2014.0,2,2,120,8,154,7.17,6043,2.75,328.0,Grid Movement,
205420.0,Gooseberry,2016.0,4,6,10,10,208,6.73,6044,1.0,326.0,Voting,
174219.0,Time's Up! Kids,2015.0,2,12,20,4,143,7.15,6045,1.0,376.0,"Acting, Communication Limits, Memory, Team-Based Game",
256980.0,The Color Monster,2018.0,2,5,25,3,209,6.84,6046,1.25,477.0,"Cooperative Game, Dice Rolling, Memory, Storytelling",
41033.0,"Case Yellow, 1940: The German Blitzkrieg in the West",2011.0,2,2,180,0,158,7.09,6047,3.23,681.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
251441.0,Antinomy,2019.0,2,2,30,8,171,7.0,6048,2.0,662.0,"Hand Management, Set Collection",
18747.0,"Onward, Christian Soldiers: The Crusades",2006.0,1,7,300,12,253,6.56,6049,3.58,793.0,"Dice Rolling, Point to Point Movement",Wargames
170041.0,Splash!,2014.0,2,8,20,6,370,6.25,6050,1.0,697.0,Pattern Building,
33911.0,Bacchus' Banquet,2008.0,3,5,30,8,634,5.99,6051,1.64,841.0,Variable Player Powers,Family Games
280304.0,ARTBOX,2019.0,3,8,40,8,145,7.31,6052,1.0,197.0,"Dice Rolling, Line Drawing, Paper-and-Pencil",
262520.0,Chachapoya,2019.0,2,4,45,9,144,7.65,6053,1.82,247.0,"Auction: Sealed Bid, Hand Management, Player Elimination, Set Collection",
219638.0,Donner Dinner Party,2017.0,4,10,60,12,377,6.38,6054,1.29,1040.0,Player Elimination,
279911.0,Escape Room in a Box: Flashback,2019.0,2,8,90,13,127,7.27,6055,2.0,339.0,Cooperative Game,
5928.0,Harpoon (1st & 3rd edition),1981.0,2,2,180,12,303,6.41,6056,4.0,926.0,"Dice Rolling, Line of Sight, Measurement Movement, Point to Point Movement, Secret Unit Deployment, Simulation",Wargames
24511.0,Simply Catan,2006.0,2,4,30,10,180,6.9,6057,2.38,332.0,"Dice Rolling, Hand Management, Memory, Modular Board, Network and Route Building, Trading",
10679.0,A Fearful Slaughter: The Battle of Shiloh,2004.0,1,2,300,12,111,7.68,6058,3.96,530.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
15722.0,Belote,1930.0,2,4,20,8,224,6.65,6059,2.57,216.0,"Team-Based Game, Trick-taking",Abstract Games
197408.0,Phalanxx,2016.0,1,4,60,12,188,6.85,6060,2.43,426.0,"Area Majority / Influence, Dice Rolling, Set Collection, Variable Player Powers",
252576.0,DC Comics Deck-Building Game: Rivals - Green Lantern vs Sinestro,2018.0,2,2,60,15,130,7.37,6061,2.0,564.0,Deck Bag and Pool Building,
267661.0,Crossing the Line: Aachen 1944,2019.0,1,2,600,0,94,8.42,6062,3.0,279.0,"Action Points, Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
86415.0,Cornerstone Essential,2010.0,2,4,45,8,205,6.62,6063,1.67,263.0,"Dice Rolling, Network and Route Building, Team-Based Game",
156457.0,Gloobz,2014.0,2,6,20,6,419,6.2,6064,1.07,642.0,Pattern Recognition,
129010.0,Jungle Ascent,2013.0,2,4,30,8,263,6.45,6065,1.59,523.0,"Action Points, Grid Movement, Hand Management, Modular Board, Take That",Family Games
9386.0,IceTowers,1999.0,2,5,10,10,266,6.4,6066,1.88,417.0,"Set Collection, Tile Placement",Abstract Games
147104.0,Wooolf!!,2013.0,4,8,30,8,233,6.61,6067,1.95,317.0,"Action Points, Betting and Bluffing, Role Playing, Variable Player Powers","Family Games, Party Games"
284982.0,Drako: Knights & Trolls,2019.0,2,2,30,8,141,7.28,6068,2.0,339.0,"Action Points, Campaign / Battle Card Driven, Grid Movement, Hand Management, Hexagon Grid, Variable Player Powers",
33155.0,Burrows,2010.0,2,5,45,10,357,6.21,6069,1.5,640.0,Tile Placement,Family Games
279900.0,Afternova,2020.0,3,6,60,12,171,7.0,6070,1.8,589.0,"Hand Management, Negotiation, Trading",
189056.0,Tales & Games: The Pied Piper,2016.0,2,5,20,8,277,6.42,6071,1.43,911.0,"Action Queue, Hand Management, Player Elimination, Take That",
140612.0,The Hobbit: An Unexpected Journey,2013.0,1,4,40,15,385,6.23,6072,1.82,1061.0,"Cooperative Game, Dice Rolling, Hand Management, Solo / Solitaire Game",Family Games
156976.0,Planes,2014.0,2,4,30,14,687,5.94,6073,1.96,1452.0,"Hand Management, Mancala, Pattern Building, Point to Point Movement",Family Games
250781.0,Shikoku,2018.0,3,8,40,8,222,6.64,6074,1.83,420.0,"Action Queue, Card Drafting, Hand Management",
179547.0,Victus: Barcelona 1714,2015.0,1,4,180,12,114,7.44,6075,3.53,246.0,"Action Points, Area Movement, Campaign / Battle Card Driven, Cooperative Game, Hand Management",
10523.0,Victory & Honor,2004.0,4,4,30,12,269,6.42,6076,2.03,488.0,"Hand Management, Trick-taking",Strategy Games
219430.0,Math Fluxx,2017.0,2,6,30,8,363,6.28,6077,1.5,1161.0,"Hand Management, Set Collection",
5042.0,Flashpoint: Golan - The Fifth Arab-Israeli War,1991.0,2,2,360,12,155,7.23,6078,3.79,614.0,Hexagon Grid,Wargames
15410.0,Walk the Dogs,2005.0,2,5,30,8,415,6.17,6079,1.19,571.0,"Hand Management, Set Collection",Family Games
136245.0,Ka-Boom,2013.0,2,5,30,6,340,6.24,6080,1.06,566.0,Pattern Building,
183836.0,Ferox,2015.0,2,2,90,18,101,7.84,6081,2.14,219.0,"Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Dice Rolling, Hand Management, Take That, Variable Player Powers",
223619.0,Shadow War: Armageddon,2017.0,2,4,120,0,138,7.56,6082,3.33,405.0,"Dice Rolling, Modular Board, Role Playing",
232417.0,Druids,2017.0,3,5,45,10,272,6.4,6083,1.75,635.0,"Set Collection, Trick-taking",
1449.0,Kings Cribbage,1997.0,2,4,30,12,238,6.53,6084,1.78,567.0,"Hand Management, Tile Placement",Abstract Games
138338.0,Continental Divide,2013.0,3,6,120,12,186,6.71,6085,3.5,434.0,"Network and Route Building, Stock Holding",
6752.0,Attack!,2003.0,2,6,180,10,1831,5.84,6086,2.55,3620.0,"Action Points, Area Movement, Dice Rolling, Player Elimination, Point to Point Movement, Set Collection, Trading",Wargames
1965.0,Mertwig's Maze,1988.0,2,6,100,10,262,6.52,6087,1.93,553.0,"Modular Board, Role Playing",
4613.0,1854,2002.0,3,6,300,12,112,7.4,6088,4.2,167.0,"Network and Route Building, Stock Holding, Tile Placement",Strategy Games
166976.0,Consentacle,2014.0,2,2,35,18,187,6.84,6089,1.33,790.0,"Cooperative Game, Hand Management, Simultaneous Action Selection",
233361.0,Doctor Who: Solitaire Story Game (Second Edition),2017.0,1,1,45,11,106,8.57,6090,2.75,187.0,"Dice Rolling, Storytelling",Thematic Games
29456.0,Infernal Contraption,2007.0,2,4,60,10,1227,5.85,6091,1.81,2103.0,"Card Drafting, Hand Management",Family Games
1633.0,Spies!,1981.0,2,5,180,12,305,6.39,6092,2.46,847.0,"Action Points, Pick-up and Deliver, Point to Point Movement, Take That","Strategy Games, Wargames"
59335.0,Wherewolf,2009.0,6,33,60,15,143,7.34,6093,1.93,243.0,"Acting, Player Elimination, Team-Based Game, Variable Player Powers, Voting",Party Games
67361.0,Rails of New England,2011.0,2,5,180,13,245,6.51,6094,3.32,474.0,"Card Drafting, Network and Route Building","Strategy Games, Thematic Games"
